MAST_ISSR_NUM	DFLT_DATETIME	COHORT_REENTRY_DATETIME
18374	2002-12-05 00:00:00	2003-12-04 00:00:00
18374	2005-03-21 00:00:00	2005-03-27 00:00:00
18380	2011-01-30 00:00:00	2016-01-29 00:00:00
18393	1986-07-12 00:00:00	1993-06-23 00:00:00
18400	1992-05-11 00:00:00	1993-08-01 00:00:00
18436	1986-06-28 00:00:00	1991-07-13 00:00:00
18438	1930-06-15 00:00:00	3000-01-14 00:00:00
18441	1920-07-12 00:00:00	1921-07-12 00:00:00
18444	2009-04-04 00:00:00	2010-04-03 00:00:00
18449	2016-02-24 00:00:00	2017-03-22 00:00:00
18453	1986-07-28 00:00:00	1993-07-09 00:00:00
18458	1926-07-18 00:00:00	1928-12-16 00:00:00
18458	1932-08-19 00:00:00	2999-12-17 00:00:00
18463	1921-06-26 00:00:00	1922-06-26 00:00:00
18475	2019-01-15 00:00:00	2019-01-22 00:00:00
18476	2010-04-29 00:00:00	2015-04-28 00:00:00
18479	2017-01-13 00:00:00	2022-03-08 00:00:00
18502	1933-06-30 00:00:00	1933-08-30 00:00:00
18507	1932-03-24 00:00:00	2999-12-22 00:00:00
18518	2010-06-10 00:00:00	2010-12-19 00:00:00
18540	1937-02-26 00:00:00	2999-12-27 00:00:00
18545	2020-07-06 00:00:00	2020-08-03 00:00:00
18568	1938-04-16 00:00:00	2999-12-15 00:00:00
18574	2004-09-27 00:00:00	2004-10-03 00:00:00
18578	2018-06-12 00:00:00	2019-12-04 00:00:00
18610	2000-10-12 00:00:00	2002-01-08 00:00:00
18619	1991-06-01 00:00:00	1991-07-30 00:00:00
18623	2010-05-15 00:00:00	2011-04-15 00:00:00
18629	2020-06-21 00:00:00	2020-06-26 00:00:00
18654	1930-06-17 00:00:00	2999-12-16 00:00:00
18659	2019-05-24 00:00:00	2019-05-31 00:00:00
18659	2020-10-18 00:00:00	2020-10-24 00:00:00
18668	2013-02-20 00:00:00	2013-05-11 00:00:00
18668	2014-06-17 00:00:00	2015-06-29 00:00:00
18688	2008-10-23 00:00:00	2009-10-22 00:00:00
18699	1924-02-25 00:00:00	2999-12-22 00:00:00
18701	2020-09-24 00:00:00	2020-09-30 00:00:00
18722	1934-06-05 00:00:00	3000-01-03 00:00:00
18723	1932-06-16 00:00:00	2999-12-16 00:00:00
18736	1998-09-01 00:00:00	1999-07-16 00:00:00
18746	1997-03-02 00:00:00	1997-12-23 00:00:00
18747	2013-02-02 00:00:00	2013-02-08 00:00:00
18747	2013-12-25 00:00:00	2013-12-31 00:00:00
18761	1998-02-02 00:00:00	2000-01-27 00:00:00
18764	2008-10-03 00:00:00	2010-01-11 00:00:00
18777	1946-05-13 00:00:00	2999-12-23 00:00:00
18787	1922-08-22 00:00:00	2999-12-20 00:00:00
18819	1924-05-09 00:00:00	3000-01-08 00:00:00
18828	1921-07-16 00:00:00	1932-09-15 00:00:00
18830	1916-03-30 00:00:00	3000-01-14 00:00:00
18835	2001-11-29 00:00:00	2003-04-01 00:00:00
18851	1933-01-09 00:00:00	3000-01-07 00:00:00
18868	1975-10-05 00:00:00	3000-01-01 00:00:00
18872	2020-01-27 00:00:00	2020-04-04 00:00:00
18884	1932-06-14 00:00:00	1934-06-14 00:00:00
18898	1924-12-27 00:00:00	2999-12-25 00:00:00
18910	2009-03-23 00:00:00	2010-03-28 00:00:00
18915	1932-06-15 00:00:00	1935-12-15 00:00:00
18924	2002-04-22 00:00:00	2002-08-22 00:00:00
18927	2010-09-12 00:00:00	2013-12-16 00:00:00
18937	1925-07-17 00:00:00	2999-12-15 00:00:00
18945	2008-12-07 00:00:00	2009-12-06 00:00:00
18955	2001-07-25 00:00:00	2002-07-24 00:00:00
18964	1919-05-12 00:00:00	1924-07-12 00:00:00
18970	2020-04-07 00:00:00	2020-04-13 00:00:00
18983	1970-06-10 00:00:00	2999-12-19 00:00:00
18993	2002-10-19 00:00:00	2004-03-19 00:00:00
18995	2000-04-21 00:00:00	2004-08-21 00:00:00
19009	1933-07-28 00:00:00	1958-02-07 00:00:00
19014	2020-11-12 00:00:00	2020-11-18 00:00:00
19017	2018-12-06 00:00:00	2019-03-20 00:00:00
19019	2020-02-24 00:00:00	2020-08-06 00:00:00
19025	2020-03-17 00:00:00	2020-07-29 00:00:00
19063	1990-09-24 00:00:00	1991-10-22 00:00:00
19069	1931-12-10 00:00:00	1933-09-09 00:00:00
19069	1937-05-10 00:00:00	1937-09-09 00:00:00
19072	1919-09-30 00:00:00	1921-08-31 00:00:00
19072	1932-01-01 00:00:00	2999-12-30 00:00:00
19099	1920-06-30 00:00:00	2999-12-30 00:00:00
19101	1916-02-12 00:00:00	1922-09-11 00:00:00
19101	1935-04-12 00:00:00	1938-01-17 00:00:00
19101	1973-04-12 00:00:00	1982-05-06 00:00:00
19103	2016-05-19 00:00:00	2017-03-08 00:00:00
19105	2000-03-30 00:00:00	2001-07-05 00:00:00
19111	1999-05-20 00:00:00	1999-05-26 00:00:00
19111	1999-12-13 00:00:00	2000-02-20 00:00:00
19128	1988-03-30 00:00:00	1990-12-15 00:00:00
19136	1915-04-26 00:00:00	2999-12-25 00:00:00
19137	2009-09-01 00:00:00	2010-03-09 00:00:00
19140	1940-03-22 00:00:00	2999-12-20 00:00:00
19144	1995-11-26 00:00:00	1996-05-18 00:00:00
19149	2010-05-15 00:00:00	2015-05-14 00:00:00
19154	1919-05-02 00:00:00	3000-01-01 00:00:00
19157	2003-01-25 00:00:00	2004-01-08 00:00:00
19170	2001-10-18 00:00:00	2001-10-24 00:00:00
19174	2016-06-28 00:00:00	2022-04-15 00:00:00
19177	1919-04-23 00:00:00	2999-12-23 00:00:00
19182	1921-06-29 00:00:00	2999-12-29 00:00:00
19189	2009-07-22 00:00:00	2010-05-30 00:00:00
19202	1933-12-03 00:00:00	3000-01-01 00:00:00
19206	1919-09-25 00:00:00	2999-12-25 00:00:00
19207	2001-11-04 00:00:00	2003-12-11 00:00:00
19208	1919-05-02 00:00:00	3000-01-01 00:00:00
19211	2020-09-13 00:00:00	2021-04-23 00:00:00
19226	2000-09-25 00:00:00	2002-03-19 00:00:00
19230	1921-07-05 00:00:00	1923-07-05 00:00:00
19239	2009-03-14 00:00:00	2010-03-26 00:00:00
19239	2010-10-25 00:00:00	2011-10-24 00:00:00
19241	1933-04-01 00:00:00	2999-12-30 00:00:00
19254	1924-09-02 00:00:00	2999-12-31 00:00:00
19272	2021-10-29 00:00:00	2026-10-28 00:00:00
19288	1915-06-22 00:00:00	1922-06-21 00:00:00
19290	1929-12-29 00:00:00	2999-12-29 00:00:00
19293	2001-01-22 00:00:00	2002-07-29 00:00:00
19325	1931-05-20 00:00:00	2999-12-19 00:00:00
19330	1992-08-20 00:00:00	1995-09-14 00:00:00
19330	2001-09-27 00:00:00	2003-03-16 00:00:00
19349	2003-02-26 00:00:00	2004-02-25 00:00:00
19355	2005-08-16 00:00:00	2005-08-22 00:00:00
19361	1992-04-28 00:00:00	1993-12-27 00:00:00
19376	1916-08-03 00:00:00	3000-01-01 00:00:00
19390	2009-12-04 00:00:00	2013-06-26 00:00:00
19390	2020-06-19 00:00:00	2020-06-25 00:00:00
19390	2020-12-12 00:00:00	2021-02-11 00:00:00
19390	2022-02-05 00:00:00	2022-02-11 00:00:00
19391	2015-10-30 00:00:00	2018-11-19 00:00:00
19404	2000-12-28 00:00:00	2002-04-25 00:00:00
19406	2001-01-02 00:00:00	2006-01-01 00:00:00
19419	1925-06-05 00:00:00	1926-06-05 00:00:00
19428	2014-01-04 00:00:00	2014-01-10 00:00:00
19433	1931-12-18 00:00:00	2999-12-16 00:00:00
19436	1930-12-25 00:00:00	2999-12-23 00:00:00
19439	1931-06-13 00:00:00	3000-01-12 00:00:00
19441	2019-04-05 00:00:00	2019-05-01 00:00:00
19450	1986-11-15 00:00:00	1986-11-21 00:00:00
19450	1990-12-01 00:00:00	1993-04-26 00:00:00
19451	2015-04-28 00:00:00	2016-01-29 00:00:00
19455	1932-06-24 00:00:00	1947-11-05 00:00:00
19470	1919-10-06 00:00:00	1920-09-06 00:00:00
19473	2001-08-16 00:00:00	2002-04-03 00:00:00
19474	2001-05-28 00:00:00	2002-02-13 00:00:00
19475	1984-01-02 00:00:00	1985-01-01 00:00:00
19475	2017-08-01 00:00:00	2017-08-31 00:00:00
19479	1922-09-08 00:00:00	1925-09-08 00:00:00
19488	1919-04-20 00:00:00	1920-12-19 00:00:00
19500	2021-10-22 00:00:00	2022-10-21 00:00:00
19503	2018-07-20 00:00:00	2019-03-04 00:00:00
19506	2020-06-19 00:00:00	2025-06-18 00:00:00
19515	1936-06-22 00:00:00	2999-12-21 00:00:00
19524	1919-09-28 00:00:00	1921-08-29 00:00:00
19525	2020-06-27 00:00:00	2020-07-03 00:00:00
19535	1958-06-26 00:00:00	3000-01-06 00:00:00
19542	2016-07-17 00:00:00	2017-01-03 00:00:00
19548	2020-11-04 00:00:00	3000-01-06 00:00:00
19548	2020-12-07 00:00:00	2020-12-13 00:00:00
19559	2000-02-29 00:00:00	2001-06-19 00:00:00
19574	1932-07-13 00:00:00	1934-09-13 00:00:00
19580	1920-01-05 00:00:00	3000-01-03 00:00:00
19585	2006-07-27 00:00:00	2007-01-09 00:00:00
19607	2010-08-23 00:00:00	2010-08-29 00:00:00
19607	2012-12-11 00:00:00	2013-01-30 00:00:00
19607	2014-05-05 00:00:00	2018-03-15 00:00:00
19611	2004-03-21 00:00:00	2004-09-23 00:00:00
19632	1923-04-24 00:00:00	2999-12-23 00:00:00
19652	1932-07-25 00:00:00	2999-12-23 00:00:00
19665	2020-12-16 00:00:00	2021-02-11 00:00:00
19668	1921-04-24 00:00:00	1924-06-23 00:00:00
19672	1999-02-16 00:00:00	2004-08-30 00:00:00
19683	2007-01-02 00:00:00	2007-06-08 00:00:00
19690	1919-05-04 00:00:00	3000-01-03 00:00:00
19692	1932-06-16 00:00:00	2999-12-15 00:00:00
19708	1922-06-26 00:00:00	2999-12-26 00:00:00
19715	1988-02-22 00:00:00	1990-10-05 00:00:00
19728	2021-04-15 00:00:00	2021-04-21 00:00:00
19731	2020-04-17 00:00:00	2021-04-16 00:00:00
19733	1933-06-26 00:00:00	2999-12-25 00:00:00
19735	1925-01-01 00:00:00	2999-12-30 00:00:00
19754	2002-03-30 00:00:00	2002-04-05 00:00:00
19760	1920-07-13 00:00:00	1924-07-13 00:00:00
19782	1934-06-05 00:00:00	3000-01-03 00:00:00
19800	2015-12-10 00:00:00	2015-12-16 00:00:00
19800	2017-03-31 00:00:00	2017-09-24 00:00:00
19805	2000-05-08 00:00:00	2003-02-21 00:00:00
19817	2020-04-25 00:00:00	2020-09-01 00:00:00
19819	2014-02-13 00:00:00	2014-02-19 00:00:00
19836	2009-07-11 00:00:00	2010-04-03 00:00:00
19847	2022-02-22 00:00:00	2023-02-21 00:00:00
19850	2001-01-03 00:00:00	2001-12-26 00:00:00
19853	2002-03-16 00:00:00	2003-11-03 00:00:00
19854	1933-09-03 00:00:00	3000-01-01 00:00:00
19862	2010-03-05 00:00:00	2015-03-04 00:00:00
19889	2016-02-13 00:00:00	2016-10-10 00:00:00
19893	2003-12-13 00:00:00	2003-12-19 00:00:00
19899	2013-07-31 00:00:00	2018-07-30 00:00:00
19902	1922-03-21 00:00:00	1924-06-19 00:00:00
19907	2002-03-10 00:00:00	2002-03-20 00:00:00
19907	2020-10-09 00:00:00	2020-10-15 00:00:00
19926	1995-02-22 00:00:00	1995-03-05 00:00:00
19927	2020-04-15 00:00:00	2021-01-14 00:00:00
19934	2002-04-02 00:00:00	2007-04-01 00:00:00
19947	1997-12-19 00:00:00	1998-12-18 00:00:00
19962	1919-05-08 00:00:00	1923-07-08 00:00:00
19965	1932-07-28 00:00:00	2999-12-27 00:00:00
19994	2022-02-26 00:00:00	2022-03-12 00:00:00
19995	1990-01-11 00:00:00	1992-02-01 00:00:00
20015	1922-09-03 00:00:00	3000-01-02 00:00:00
20017	1999-09-21 00:00:00	2000-04-12 00:00:00
20020	2009-01-03 00:00:00	2014-09-10 00:00:00
20028	2018-03-09 00:00:00	2018-03-15 00:00:00
20035	1993-05-17 00:00:00	1995-04-28 00:00:00
20038	2010-06-06 00:00:00	2015-06-05 00:00:00
20042	1995-10-27 00:00:00	1998-01-09 00:00:00
20053	2010-03-18 00:00:00	2010-04-30 00:00:00
20055	2006-01-25 00:00:00	2007-08-20 00:00:00
20062	2001-08-19 00:00:00	2001-12-17 00:00:00
20072	2015-04-05 00:00:00	2015-04-11 00:00:00
20072	2015-08-07 00:00:00	2016-07-29 00:00:00
20094	2018-03-30 00:00:00	2018-04-06 00:00:00
20094	2018-10-25 00:00:00	2019-05-12 00:00:00
20096	2007-07-02 00:00:00	2007-11-07 00:00:00
20100	1993-08-02 00:00:00	1995-02-13 00:00:00
20117	2020-02-13 00:00:00	2020-02-19 00:00:00
20119	1999-12-12 00:00:00	2002-04-30 00:00:00
20146	1933-04-06 00:00:00	3000-01-04 00:00:00
20149	2001-04-10 00:00:00	2002-05-20 00:00:00
20150	1935-12-28 00:00:00	3000-01-03 00:00:00
20152	2009-12-27 00:00:00	2010-12-26 00:00:00
20187	2009-03-23 00:00:00	2009-03-29 00:00:00
20187	2009-07-17 00:00:00	2009-07-30 00:00:00
20189	1931-06-11 00:00:00	1934-06-11 00:00:00
20189	1934-06-11 00:00:00	3000-01-10 00:00:00
20192	1919-05-10 00:00:00	1933-07-10 00:00:00
20196	1962-07-22 00:00:00	2999-12-20 00:00:00
20205	1986-07-12 00:00:00	1988-04-08 00:00:00
20207	2002-12-16 00:00:00	2007-12-15 00:00:00
20227	1920-07-13 00:00:00	3000-01-12 00:00:00
20233	1987-04-28 00:00:00	1988-08-21 00:00:00
20238	1987-03-31 00:00:00	1988-03-16 00:00:00
20247	1992-06-13 00:00:00	1993-08-03 00:00:00
20248	2000-01-26 00:00:00	2001-03-26 00:00:00
20254	2010-08-04 00:00:00	2011-08-03 00:00:00
20276	1941-03-07 00:00:00	3000-01-05 00:00:00
20280	2009-03-03 00:00:00	2011-12-30 00:00:00
20293	2008-10-07 00:00:00	2009-10-06 00:00:00
20322	2001-01-25 00:00:00	2002-12-10 00:00:00
20331	1932-07-02 00:00:00	3000-01-01 00:00:00
20341	1989-11-27 00:00:00	1990-10-12 00:00:00
20344	1919-10-01 00:00:00	2999-12-31 00:00:00
20346	2016-09-23 00:00:00	2016-09-29 00:00:00
20346	2019-08-28 00:00:00	2019-09-04 00:00:00
20346	2020-03-26 00:00:00	2020-04-01 00:00:00
20346	2022-03-26 00:00:00	2022-04-01 00:00:00
20360	2019-11-23 00:00:00	2019-11-29 00:00:00
20360	2020-06-14 00:00:00	2020-07-21 00:00:00
20361	1941-11-20 00:00:00	2999-12-19 00:00:00
20362	2017-01-21 00:00:00	2017-01-27 00:00:00
20363	2009-12-25 00:00:00	2009-12-28 00:00:00
20365	1933-10-29 00:00:00	2999-12-27 00:00:00
20368	2020-09-28 00:00:00	2021-01-04 00:00:00
20372	1983-11-19 00:00:00	1986-09-12 00:00:00
20372	1988-03-08 00:00:00	1988-06-02 00:00:00
20378	2001-09-23 00:00:00	2003-04-01 00:00:00
20401	2019-12-13 00:00:00	2020-01-31 00:00:00
20461	1998-05-02 00:00:00	1999-05-01 00:00:00
20481	1919-06-26 00:00:00	1922-06-26 00:00:00
20481	1936-08-28 00:00:00	2999-12-26 00:00:00
20483	2009-05-31 00:00:00	2009-06-06 00:00:00
20492	2003-02-01 00:00:00	2004-01-31 00:00:00
20494	1932-10-13 00:00:00	3000-01-11 00:00:00
20498	1919-04-28 00:00:00	1925-06-28 00:00:00
20501	1932-05-28 00:00:00	2999-12-27 00:00:00
20504	1999-12-31 00:00:00	2001-03-14 00:00:00
20506	2000-09-24 00:00:00	2002-04-18 00:00:00
20510	2020-03-05 00:00:00	2020-03-11 00:00:00
20510	2020-07-25 00:00:00	2021-01-03 00:00:00
20511	1937-03-13 00:00:00	1942-07-05 00:00:00
20534	1932-06-19 00:00:00	1937-12-25 00:00:00
20539	2007-07-20 00:00:00	2009-02-03 00:00:00
20561	2020-08-01 00:00:00	2021-02-06 00:00:00
20604	2008-06-23 00:00:00	2013-06-22 00:00:00
20611	1927-08-12 00:00:00	3000-01-10 00:00:00
20614	1989-12-27 00:00:00	1993-11-09 00:00:00
20628	2001-01-15 00:00:00	2003-10-13 00:00:00
20648	1993-10-02 00:00:00	1994-04-08 00:00:00
20650	2015-03-10 00:00:00	2015-07-20 00:00:00
20654	2010-07-05 00:00:00	2015-07-04 00:00:00
20660	1938-05-20 00:00:00	2999-12-19 00:00:00
20664	2020-06-10 00:00:00	2020-06-16 00:00:00
20665	1943-05-12 00:00:00	1953-02-14 00:00:00
20695	2011-10-02 00:00:00	2016-10-01 00:00:00
20698	1994-04-22 00:00:00	1995-04-21 00:00:00
20700	2005-09-26 00:00:00	2007-05-30 00:00:00
20702	1994-12-08 00:00:00	1996-07-02 00:00:00
20712	2001-01-26 00:00:00	2002-06-30 00:00:00
20723	1925-07-10 00:00:00	1929-01-08 00:00:00
20725	1940-04-10 00:00:00	2999-12-17 00:00:00
20738	1939-04-18 00:00:00	2999-12-24 00:00:00
20747	1928-05-18 00:00:00	2999-12-16 00:00:00
20754	2020-07-25 00:00:00	2020-07-31 00:00:00
20771	2015-11-10 00:00:00	2016-04-02 00:00:00
20771	2019-05-16 00:00:00	2020-01-02 00:00:00
20784	2000-02-12 00:00:00	2000-12-15 00:00:00
20787	2012-06-29 00:00:00	2012-07-05 00:00:00
20797	1924-06-30 00:00:00	2999-12-30 00:00:00
20811	2012-08-29 00:00:00	2014-07-08 00:00:00
20821	1933-07-09 00:00:00	3000-01-07 00:00:00
20847	2005-07-24 00:00:00	2005-12-15 00:00:00
20853	1989-12-27 00:00:00	1990-12-26 00:00:00
20856	1927-09-24 00:00:00	2999-12-23 00:00:00
20861	2015-12-07 00:00:00	2015-12-14 00:00:00
20861	2017-03-23 00:00:00	2017-03-29 00:00:00
20865	1932-08-28 00:00:00	2999-12-26 00:00:00
20868	1919-09-29 00:00:00	1920-08-30 00:00:00
20868	1932-08-30 00:00:00	2999-12-29 00:00:00
20869	2004-10-31 00:00:00	2005-10-30 00:00:00
20875	1933-04-25 00:00:00	2999-12-24 00:00:00
20901	2010-10-29 00:00:00	2011-10-28 00:00:00
20911	1991-06-08 00:00:00	1992-10-28 00:00:00
20913	1933-06-19 00:00:00	1937-12-25 00:00:00
20915	1919-04-25 00:00:00	2999-12-25 00:00:00
20921	1932-04-06 00:00:00	3000-01-04 00:00:00
20960	1919-05-07 00:00:00	3000-01-06 00:00:00
20963	1986-07-08 00:00:00	1993-06-19 00:00:00
20964	1921-08-20 00:00:00	1923-04-18 00:00:00
20973	1933-04-18 00:00:00	2999-12-17 00:00:00
20976	1929-09-22 00:00:00	2999-12-21 00:00:00
20992	2019-09-24 00:00:00	2019-12-31 00:00:00
21026	1989-12-11 00:00:00	1990-06-26 00:00:00
21028	1919-04-08 00:00:00	3000-01-06 00:00:00
21056	2010-07-31 00:00:00	2010-08-06 00:00:00
21059	1919-04-27 00:00:00	2999-12-27 00:00:00
21072	2021-07-31 00:00:00	2026-08-22 00:00:00
21080	1981-02-11 00:00:00	2999-12-30 00:00:00
21081	2008-10-19 00:00:00	2009-10-18 00:00:00
21083	2020-08-27 00:00:00	2020-11-06 00:00:00
21100	2001-08-10 00:00:00	2002-02-23 00:00:00
21106	2020-09-02 00:00:00	2021-01-08 00:00:00
21118	2013-03-03 00:00:00	2013-05-01 00:00:00
21120	2000-12-02 00:00:00	2006-08-25 00:00:00
21122	1914-09-29 00:00:00	1941-06-29 00:00:00
21126	1933-03-26 00:00:00	2999-12-24 00:00:00
21128	1933-07-12 00:00:00	2999-12-27 00:00:00
21133	1932-06-14 00:00:00	3000-01-12 00:00:00
21134	2003-02-02 00:00:00	2003-02-08 00:00:00
21150	1989-12-01 00:00:00	1989-12-07 00:00:00
21150	1993-10-29 00:00:00	1993-12-04 00:00:00
21156	1990-05-30 00:00:00	1995-08-30 00:00:00
21160	1931-11-09 00:00:00	1949-09-15 00:00:00
21164	2001-11-24 00:00:00	2003-01-12 00:00:00
21168	2001-02-01 00:00:00	2006-01-31 00:00:00
21179	2001-02-19 00:00:00	2001-11-29 00:00:00
21204	2002-02-01 00:00:00	2003-01-31 00:00:00
21204	2004-08-18 00:00:00	2005-06-22 00:00:00
21209	2022-03-17 00:00:00	2027-06-14 00:00:00
21228	1992-03-12 00:00:00	1992-09-26 00:00:00
21228	2000-03-24 00:00:00	2001-02-08 00:00:00
21233	1933-02-19 00:00:00	2999-12-20 00:00:00
21236	2009-11-02 00:00:00	2014-11-01 00:00:00
21249	2014-09-01 00:00:00	2019-08-31 00:00:00
21270	2008-12-06 00:00:00	2008-12-12 00:00:00
21270	2010-05-06 00:00:00	2010-09-11 00:00:00
21286	1990-07-27 00:00:00	1992-10-03 00:00:00
21287	2009-06-07 00:00:00	2010-09-10 00:00:00
21289	1924-06-28 00:00:00	2999-12-28 00:00:00
21297	2015-01-27 00:00:00	2016-01-26 00:00:00
21312	1920-07-01 00:00:00	2999-12-31 00:00:00
21314	1927-03-11 00:00:00	1928-09-10 00:00:00
21324	2010-02-14 00:00:00	2015-02-13 00:00:00
21338	1982-09-04 00:00:00	1988-12-07 00:00:00
21351	1922-08-29 00:00:00	2999-12-28 00:00:00
21359	1919-05-09 00:00:00	1921-01-07 00:00:00
21364	2008-12-26 00:00:00	2009-12-31 00:00:00
21370	1930-05-29 00:00:00	2999-12-28 00:00:00
21378	1990-02-10 00:00:00	1990-05-03 00:00:00
21379	1991-11-05 00:00:00	1992-12-07 00:00:00
21381	1923-04-22 00:00:00	2999-12-22 00:00:00
21383	1992-08-16 00:00:00	1993-06-28 00:00:00
21391	1986-11-30 00:00:00	1991-06-16 00:00:00
21416	2016-06-25 00:00:00	2017-06-24 00:00:00
21429	1991-06-12 00:00:00	1992-03-22 00:00:00
21438	1985-11-14 00:00:00	1987-11-23 00:00:00
21440	2020-04-14 00:00:00	2020-06-14 00:00:00
21452	1932-12-13 00:00:00	1938-01-17 00:00:00
21452	1949-05-12 00:00:00	1949-06-22 00:00:00
21462	2010-01-14 00:00:00	2011-01-13 00:00:00
21464	2018-04-13 00:00:00	2020-03-11 00:00:00
21465	2015-06-15 00:00:00	2016-01-13 00:00:00
21468	2013-05-11 00:00:00	2014-05-10 00:00:00
21479	2008-03-11 00:00:00	2010-07-16 00:00:00
21484	1999-07-21 00:00:00	2000-12-21 00:00:00
21499	2002-07-06 00:00:00	2003-07-06 00:00:00
21501	1932-04-27 00:00:00	2999-12-26 00:00:00
21508	1922-02-04 00:00:00	1924-07-03 00:00:00
21535	2021-04-21 00:00:00	2021-04-30 00:00:00
21545	1949-02-20 00:00:00	2999-12-21 00:00:00
21564	1923-06-15 00:00:00	2999-12-15 00:00:00
21581	2015-12-25 00:00:00	2015-12-31 00:00:00
21598	2018-09-24 00:00:00	2018-12-16 00:00:00
21621	1938-10-11 00:00:00	3000-01-09 00:00:00
21630	2020-03-18 00:00:00	2020-09-06 00:00:00
21635	1921-03-21 00:00:00	1921-09-12 00:00:00
21635	1932-09-12 00:00:00	3000-01-11 00:00:00
21638	1970-06-23 00:00:00	3000-01-01 00:00:00
21639	1933-07-28 00:00:00	3000-01-10 00:00:00
21642	2003-05-23 00:00:00	2003-05-29 00:00:00
21649	2000-08-29 00:00:00	2000-11-04 00:00:00
21655	2013-09-24 00:00:00	2018-10-02 00:00:00
21657	1920-11-11 00:00:00	3000-01-09 00:00:00
21667	2002-02-03 00:00:00	2002-10-30 00:00:00
21667	2014-09-16 00:00:00	2015-06-28 00:00:00
21670	1998-08-06 00:00:00	2000-08-13 00:00:00
21670	2022-02-19 00:00:00	2023-02-18 00:00:00
21672	1930-04-23 00:00:00	2999-12-22 00:00:00
21676	1998-10-04 00:00:00	2001-11-24 00:00:00
21686	1927-02-14 00:00:00	3000-01-12 00:00:00
21688	2002-12-25 00:00:00	2004-08-26 00:00:00
21712	2001-03-22 00:00:00	2011-01-20 00:00:00
21714	2001-12-20 00:00:00	2002-07-31 00:00:00
21714	2004-12-19 00:00:00	2005-04-05 00:00:00
21735	1995-05-31 00:00:00	1996-05-30 00:00:00
21735	2020-06-20 00:00:00	2022-03-07 00:00:00
21752	1923-09-20 00:00:00	1956-05-07 00:00:00
21755	1987-10-29 00:00:00	1990-12-16 00:00:00
21757	1934-01-12 00:00:00	1966-07-11 00:00:00
21772	2001-08-03 00:00:00	2002-08-02 00:00:00
21774	2016-06-26 00:00:00	2021-06-25 00:00:00
21781	2017-05-10 00:00:00	2017-06-19 00:00:00
21795	2000-06-14 00:00:00	2001-06-13 00:00:00
21802	1997-11-01 00:00:00	1998-07-07 00:00:00
21803	1932-10-14 00:00:00	3000-01-12 00:00:00
21813	2009-06-08 00:00:00	2010-06-07 00:00:00
21815	2000-03-22 00:00:00	2003-10-15 00:00:00
21850	1934-03-28 00:00:00	2999-12-26 00:00:00
21854	1922-08-31 00:00:00	2999-12-30 00:00:00
21858	2009-03-28 00:00:00	2014-03-27 00:00:00
21863	2019-08-22 00:00:00	2019-08-29 00:00:00
21863	2020-12-31 00:00:00	2021-01-06 00:00:00
21864	1924-02-04 00:00:00	3000-01-02 00:00:00
21867	1933-06-05 00:00:00	1938-09-23 00:00:00
21869	1930-12-26 00:00:00	1949-07-03 00:00:00
21876	2022-02-08 00:00:00	2022-02-12 00:00:00
21885	1938-05-07 00:00:00	2999-12-18 00:00:00
21901	2004-12-12 00:00:00	2004-12-18 00:00:00
21908	1935-03-01 00:00:00	1938-07-08 00:00:00
21913	1914-07-10 00:00:00	1920-07-09 00:00:00
21919	1989-04-13 00:00:00	1992-09-15 00:00:00
21944	2009-04-13 00:00:00	2010-12-06 00:00:00
21953	1936-05-26 00:00:00	2999-12-25 00:00:00
21955	1998-11-07 00:00:00	1999-08-16 00:00:00
21957	1938-01-02 00:00:00	2999-12-26 00:00:00
21961	1934-10-11 00:00:00	1979-09-16 00:00:00
21962	2001-07-27 00:00:00	2002-05-08 00:00:00
21963	2001-12-17 00:00:00	2003-08-18 00:00:00
21981	2019-04-22 00:00:00	2019-08-20 00:00:00
22003	1922-06-25 00:00:00	1926-05-26 00:00:00
22004	2005-11-12 00:00:00	2007-03-20 00:00:00
22015	2003-12-17 00:00:00	2005-09-20 00:00:00
22038	2008-06-21 00:00:00	2009-11-15 00:00:00
22039	2001-12-21 00:00:00	2002-11-26 00:00:00
22040	1931-05-27 00:00:00	2999-12-25 00:00:00
22042	1926-08-24 00:00:00	1928-08-24 00:00:00
22042	1933-12-25 00:00:00	2999-12-23 00:00:00
22065	2003-12-16 00:00:00	2004-12-15 00:00:00
22075	2019-03-26 00:00:00	2020-01-08 00:00:00
22087	2019-02-12 00:00:00	2020-04-05 00:00:00
22088	2018-09-24 00:00:00	2019-11-02 00:00:00
22101	1936-09-29 00:00:00	2999-12-28 00:00:00
22117	1995-01-14 00:00:00	1996-01-13 00:00:00
22117	2001-01-14 00:00:00	2002-01-13 00:00:00
22125	1930-05-29 00:00:00	2999-12-27 00:00:00
22128	1990-07-12 00:00:00	1991-07-11 00:00:00
22132	1989-05-28 00:00:00	1993-01-01 00:00:00
22151	1991-05-02 00:00:00	1992-10-05 00:00:00
22174	1913-04-15 00:00:00	1920-09-14 00:00:00
22174	1940-07-15 00:00:00	1960-04-24 00:00:00
22174	1970-07-05 00:00:00	3000-01-13 00:00:00
22179	1932-12-25 00:00:00	2999-12-23 00:00:00
22191	1998-11-05 00:00:00	1999-11-04 00:00:00
22193	2014-09-18 00:00:00	2015-10-06 00:00:00
22215	2017-11-04 00:00:00	2017-11-11 00:00:00
22222	1988-05-11 00:00:00	1988-05-17 00:00:00
